protein_id	hit_rows
FUN_004759-T1	6
FUN_004760-T1	6
FUN_009128-T1	6
FUN_018110-T1	6
FUN_012555-T1	6
FUN_018846-T1	6
FUN_000947-T1	6
FUN_004755-T1	6
FUN_013186-T1	6
FUN_017798-T1	6
FUN_000922-T1	6
FUN_003013-T1	6
FUN_001861-T1	6
FUN_015450-T1	6
FUN_016777-T1	6
FUN_019971-T1	6
FUN_019974-T1	6
FUN_019976-T1	6
FUN_009027-T1	6
FUN_013211-T1	6
FUN_013215-T1	6
FUN_013216-T1	6
FUN_009092-T1	6
FUN_009125-T1	6
FUN_017802-T1	6
FUN_013210-T1	6
FUN_008940-T1	6
FUN_008941-T1	6
FUN_012527-T1	6
FUN_014713-T1	6
FUN_014676-T1	6
FUN_003207-T1	6
FUN_008985-T1	6
FUN_009032-T1	6
FUN_008957-T1	6
FUN_019998-T1	6
FUN_020011-T1	6
FUN_013229-T1	6
FUN_000935-T1	6
FUN_009015-T1	6
FUN_019991-T1	6
FUN_000921-T1	6
FUN_008913-T1	6
FUN_016760-T1	6
FUN_017761-T1	6
FUN_011516-T1	6
FUN_003000-T1	6
FUN_003010-T1	6
FUN_008865-T1	6
FUN_008866-T1	6
FUN_004792-T1	6
FUN_008967-T1	6
FUN_000910-T1	6
FUN_000914-T1	6
FUN_008959-T1	6
FUN_017248-T1	6
FUN_008929-T1	6
FUN_008939-T1	6
FUN_020050-T1	6
FUN_008832-T1	6
FUN_002970-T1	6
FUN_011538-T1	6
FUN_018814-T1	6
FUN_018825-T1	6
FUN_018831-T1	6
FUN_003213-T1	6
FUN_011455-T1	6
FUN_015492-T1	6
FUN_013249-T1	6
FUN_003582-T1	6
FUN_003589-T1	6
FUN_004796-T1	6
FUN_008909-T1	6
FUN_008910-T1	6
FUN_008767-T1	6
FUN_008770-T1	6
FUN_008773-T1	6
FUN_008779-T1	6
FUN_011568-T1	6
FUN_014653-T1	6
FUN_008811-T1	6
FUN_008781-T1	6
FUN_008791-T1	6
FUN_013282-T1	6
FUN_002155-T1	6
FUN_002161-T1	6
FUN_008808-T1	6
FUN_020066-T1	6
FUN_020071-T1	6
FUN_013270-T1	6
FUN_015532-T1	6
FUN_017744-T1	6
FUN_014397-T1	6
FUN_001551-T1	6
FUN_008682-T1	6
FUN_000862-T1	6
FUN_020121-T1	6
FUN_008698-T1	6
FUN_013295-T1	6
FUN_013305-T1	6
FUN_008755-T1	6
FUN_000868-T1	6
FUN_002964-T1	6
FUN_015512-T1	6
FUN_014241-T1	6
FUN_008794-T1	6
FUN_020139-T1	6
FUN_020142-T1	6
FUN_020163-T1	6
FUN_008603-T1	6
FUN_020147-T1	6
FUN_008643-T1	6
FUN_004839-T1	6
FUN_004843-T1	6
FUN_011591-T1	6
FUN_011597-T1	6
FUN_018789-T1	6
FUN_008667-T1	6
FUN_008670-T1	6
FUN_008672-T1	6
FUN_015522-T1	6
FUN_015531-T1	6
FUN_016727-T1	6
FUN_008601-T1	6
FUN_000842-T1	6
FUN_018792-T1	6
FUN_018799-T1	6
FUN_011603-T1	6
FUN_011604-T1	6
FUN_011610-T1	6
FUN_017723-T1	6
FUN_013350-T1	6
FUN_003574-T1	6
FUN_002536-T1	6
FUN_002537-T1	6
FUN_008583-T1	6
FUN_008587-T1	6
FUN_020137-T1	6
FUN_015554-T1	6
FUN_015558-T1	6
FUN_015561-T1	6
FUN_000823-T1	6
FUN_013320-T1	6
FUN_017057-T1	6
FUN_004100-T1	6
FUN_011625-T1	6
FUN_011626-T1	6
FUN_001566-T1	6
FUN_001576-T1	6
FUN_000825-T1	6
FUN_000828-T1	6
FUN_000833-T1	6
FUN_015562-T1	6
FUN_016718-T1	6
FUN_008367-T1	6
FUN_014189-T1	6
FUN_013377-T1	6
FUN_013378-T1	6
FUN_015591-T1	6
FUN_002932-T1	6
FUN_018750-T1	6
FUN_011642-T1	6
FUN_000810-T1	6
FUN_020247-T1	6
FUN_003561-T1	6
FUN_017272-T1	6
FUN_008381-T1	6
FUN_020224-T1	6
FUN_015543-T1	6
FUN_015545-T1	6
FUN_020268-T1	6
FUN_020275-T1	6
FUN_012497-T1	6
FUN_017071-T1	6
FUN_016710-T1	6
FUN_008272-T1	6
FUN_004895-T1	6
FUN_020257-T1	6
FUN_015611-T1	6
FUN_020263-T1	6
FUN_004883-T1	6
FUN_004887-T1	6
FUN_008347-T1	6
FUN_008325-T1	6
FUN_000807-T1	6
FUN_008361-T1	6
FUN_002551-T1	6
FUN_002552-T1	6
FUN_008224-T1	6
FUN_008182-T1	6
FUN_011688-T1	6
FUN_018733-T1	6
FUN_012490-T1	6
FUN_012494-T1	6
FUN_008230-T1	6
FUN_000767-T1	6
FUN_004914-T1	6
FUN_008254-T1	6
FUN_013407-T1	6
FUN_017663-T1	6
FUN_004911-T1	6
FUN_008282-T1	6
FUN_020328-T1	6
FUN_000751-T1	6
FUN_020331-T1	6
FUN_015641-T1	6
FUN_000731-T1	6
FUN_008174-T1	6
FUN_008179-T1	6
FUN_008180-T1	6
FUN_004937-T1	6
FUN_014197-T1	6
FUN_020319-T1	6
FUN_008142-T1	6
FUN_008200-T1	6
FUN_008219-T1	6
FUN_008184-T1	6
FUN_004916-T1	6
FUN_002197-T1	6
FUN_013408-T1	6
FUN_018703-T1	6
FUN_018704-T1	6
FUN_018708-T1	6
FUN_015653-T1	6
FUN_015664-T1	6
FUN_008071-T1	6
FUN_000712-T1	6
FUN_020340-T1	6
FUN_020349-T1	6
FUN_008072-T1	6
FUN_008091-T1	6
FUN_017650-T1	6
FUN_008117-T1	6
FUN_008119-T1	6
FUN_020389-T1	6
FUN_004978-T1	6
FUN_007997-T1	6
FUN_008005-T1	6
FUN_012477-T1	6
FUN_012481-T1	6
FUN_012457-T1	6
FUN_013460-T1	6
FUN_003532-T1	6
FUN_003535-T1	6
FUN_020364-T1	6
FUN_020374-T1	6
FUN_020376-T1	6
FUN_020379-T1	6
FUN_002572-T1	6
FUN_008049-T1	6
FUN_015720-T1	6
FUN_000665-T1	6
FUN_007913-T1	6
FUN_007916-T1	6
FUN_011718-T1	6
FUN_011771-T1	6
FUN_014173-T1	6
FUN_007949-T1	6
FUN_013486-T1	6
FUN_000683-T1	6
FUN_020398-T1	6
FUN_008032-T1	6
FUN_000699-T1	6
FUN_020397-T1	6
FUN_007991-T1	6
FUN_004971-T1	6
FUN_015747-T1	6
FUN_015753-T1	6
FUN_001621-T1	6
FUN_001627-T1	6
FUN_014145-T1	6
FUN_005010-T1	6
FUN_015723-T1	6
FUN_007838-T1	6
FUN_007881-T1	6
FUN_020464-T1	6
FUN_007917-T1	6
FUN_007925-T1	6
FUN_020415-T1	6
FUN_020434-T1	6
FUN_020437-T1	6
FUN_020438-T1	6
FUN_000604-T1	6
FUN_017610-T1	6
FUN_001616-T1	6
FUN_004055-T1	6
FUN_004056-T1	6
FUN_011810-T1	6
FUN_011815-T1	6
FUN_015764-T1	6
FUN_015741-T1	6
FUN_000618-T1	6
FUN_005027-T1	6
FUN_007721-T1	6
FUN_007730-T1	6
FUN_007807-T1	6
FUN_005022-T1	6
FUN_007794-T1	6
FUN_020563-T1	6
FUN_007599-T1	6
FUN_017173-T1	6
FUN_012464-T1	6
FUN_018161-T1	6
FUN_007611-T1	6
FUN_013563-T1	6
FUN_013532-T1	6
FUN_005061-T1	6
FUN_020545-T1	6
FUN_013558-T1	6
FUN_007651-T1	6
FUN_007665-T1	6
FUN_007670-T1	6
FUN_020503-T1	6
FUN_017623-T1	6
FUN_020588-T1	6
FUN_017299-T1	6
FUN_016592-T1	6
FUN_014641-T1	6
FUN_011806-T1	6
FUN_011857-T1	6
FUN_018654-T1	6
FUN_018662-T1	6
FUN_007518-T1	6
FUN_007520-T1	6
FUN_007573-T1	6
FUN_007576-T1	6
FUN_017293-T1	6
FUN_020559-T1	6
FUN_020560-T1	6
FUN_000560-T1	6
FUN_007456-T1	6
FUN_020725-T1	6
FUN_012427-T1	6
FUN_011842-T1	6
FUN_013604-T1	6
FUN_002227-T1	6
FUN_016587-T1	6
FUN_007460-T1	6
FUN_007466-T1	6
FUN_000528-T1	6
FUN_000531-T1	6
FUN_013601-T1	6
FUN_015806-T1	6
FUN_007506-T1	6
FUN_016605-T1	6
FUN_016609-T1	6
FUN_013621-T1	6
FUN_003328-T1	6
FUN_007333-T1	6
FUN_007377-T1	6
FUN_017087-T1	6
FUN_011893-T1	6
FUN_018640-T1	6
FUN_003481-T1	6
FUN_007369-T1	6
FUN_007410-T1	6
FUN_016569-T1	6
FUN_007425-T1	6
FUN_007433-T1	6
FUN_007478-T1	6
FUN_007438-T1	6
FUN_007449-T1	6
FUN_007322-T1	6
FUN_005114-T1	6
FUN_007260-T1	6
FUN_001654-T1	6
FUN_001660-T1	6
FUN_001642-T1	6
FUN_011903-T1	6
FUN_011907-T1	6
FUN_011908-T1	6
FUN_011916-T1	6
FUN_007362-T1	6
FUN_020778-T1	6
FUN_020780-T1	6
FUN_020789-T1	6
FUN_015864-T1	6
FUN_015872-T1	6
FUN_000491-T1	6
FUN_000492-T1	6
FUN_011949-T1	6
FUN_011927-T1	6
FUN_007249-T1	6
FUN_007253-T1	6
FUN_005129-T1	6
FUN_020809-T1	6
FUN_020810-T1	6
FUN_017312-T1	6
FUN_017581-T1	6
FUN_007281-T1	6
FUN_007283-T1	6
FUN_000508-T1	6
FUN_020796-T1	6
FUN_007317-T1	6
FUN_007196-T1	6
FUN_015883-T1	6
FUN_005147-T1	6
FUN_007165-T1	6
FUN_001812-T1	6
FUN_001824-T1	6
FUN_001825-T1	6
FUN_011940-T1	6
FUN_013615-T1	6
FUN_007174-T1	6
FUN_005118-T1	6
FUN_005121-T1	6
FUN_007184-T1	6
FUN_016559-T1	6
FUN_020835-T1	6
FUN_017586-T1	6
FUN_016535-T1	6
FUN_013664-T1	6
FUN_020892-T1	6
FUN_000456-T1	6
FUN_002371-T1	6
FUN_002377-T1	6
FUN_001670-T1	6
FUN_007134-T1	6
FUN_007135-T1	6
FUN_005159-T1	6
FUN_007149-T1	6
FUN_000467-T1	6
FUN_015896-T1	6
FUN_007096-T1	6
FUN_007192-T1	6
FUN_007194-T1	6
FUN_005163-T1	6
FUN_006797-T1	6
FUN_000427-T1	6
FUN_001675-T1	6
FUN_001678-T1	6
FUN_018597-T1	6
FUN_018599-T1	6
FUN_015926-T1	6
FUN_020903-T1	6
FUN_020907-T1	6
FUN_020886-T1	6
FUN_014117-T1	6
FUN_020895-T1	6
FUN_007125-T1	6
FUN_007085-T1	6
FUN_016526-T1	6
FUN_017542-T1	6
FUN_013734-T1	6
FUN_012001-T1	6
FUN_003922-T1	6
FUN_003925-T1	6
FUN_018584-T1	6
FUN_015933-T1	6
FUN_015950-T1	6
FUN_002838-T1	6
FUN_006768-T1	6
FUN_020984-T1	6
FUN_020951-T1	6
FUN_002242-T1	6
FUN_006782-T1	6
FUN_006745-T1	6
FUN_000420-T1	6
FUN_006663-T1	6
FUN_006664-T1	6
FUN_006671-T1	6
FUN_018190-T1	6
FUN_002825-T1	6
FUN_000395-T1	6
FUN_000384-T1	6
FUN_000388-T1	6
FUN_003457-T1	6
FUN_006683-T1	6
FUN_006685-T1	6
FUN_006691-T1	6
FUN_006707-T1	6
FUN_005188-T1	6
FUN_006743-T1	6
FUN_006736-T1	6
FUN_021027-T1	6
FUN_021033-T1	6
FUN_006598-T1	6
FUN_017332-T1	6
FUN_012043-T1	6
FUN_012047-T1	6
FUN_012020-T1	6
FUN_005203-T1	6
FUN_002814-T1	6
FUN_006627-T1	6
FUN_021016-T1	6
FUN_017522-T1	6
FUN_014107-T1	6
FUN_021029-T1	6
FUN_006641-T1	6
FUN_006660-T1	6
FUN_006498-T1	6
FUN_006499-T1	6
FUN_014587-T1	6
FUN_014597-T1	6
FUN_006517-T1	6
FUN_006522-T1	6
FUN_003428-T1	6
FUN_003413-T1	6
FUN_005226-T1	6
FUN_005227-T1	6
FUN_006563-T1	6
FUN_006534-T1	6
FUN_006576-T1	6
FUN_013780-T1	6
FUN_021043-T1	6
FUN_006588-T1	6
FUN_021100-T1	6
FUN_006390-T1	6
FUN_005235-T1	6
FUN_012100-T1	6
FUN_012110-T1	6
FUN_012070-T1	6
FUN_006447-T1	6
FUN_006451-T1	6
FUN_016131-T1	6
FUN_021074-T1	6
FUN_000351-T1	6
FUN_006456-T1	6
FUN_021060-T1	6
FUN_005239-T1	6
FUN_006489-T1	6
FUN_006494-T1	6
FUN_006348-T1	6
FUN_021108-T1	6
FUN_021126-T1	6
FUN_012366-T1	6
FUN_021125-T1	6
FUN_006366-T1	6
FUN_006375-T1	6
FUN_006382-T1	6
FUN_013827-T1	6
FUN_013838-T1	6
FUN_013810-T1	6
FUN_002791-T1	6
FUN_016120-T1	6
FUN_005263-T1	6
FUN_000334-T1	6
FUN_017495-T1	6
FUN_006272-T1	6
FUN_016197-T1	6
FUN_002637-T1	6
FUN_021179-T1	6
FUN_005292-T1	6
FUN_013870-T1	6
FUN_001728-T1	6
FUN_021161-T1	6
FUN_006258-T1	6
FUN_016188-T1	6
FUN_003405-T1	6
FUN_006324-T1	6
FUN_005274-T1	6
FUN_005286-T1	6
FUN_016156-T1	6
FUN_006344-T1	6
FUN_021249-T1	6
FUN_006117-T1	6
FUN_003270-T1	6
FUN_012137-T1	6
FUN_012143-T1	6
FUN_012151-T1	6
FUN_003347-T1	6
FUN_021244-T1	6
FUN_006198-T1	6
FUN_002770-T1	6
FUN_014088-T1	6
FUN_000193-T1	6
FUN_006208-T1	6
FUN_021197-T1	6
FUN_021203-T1	6
FUN_017338-T1	6
FUN_006088-T1	6
FUN_013885-T1	6
FUN_013892-T1	6
FUN_013893-T1	6
FUN_013867-T1	6
FUN_012191-T1	6
FUN_012183-T1	6
FUN_018304-T1	6
FUN_018307-T1	6
FUN_005329-T1	6
FUN_005332-T1	6
FUN_005341-T1	6
FUN_005342-T1	6
FUN_002646-T1	6
FUN_016427-T1	6
FUN_002768-T1	6
FUN_016253-T1	6
FUN_016225-T1	6
FUN_018211-T1	6
FUN_018194-T1	6
FUN_005999-T1	6
FUN_005359-T1	6
FUN_006047-T1	6
FUN_006044-T1	6
FUN_016203-T1	6
FUN_000144-T1	6
FUN_002729-T1	6
FUN_002732-T1	6
FUN_006059-T1	6
FUN_006049-T1	6
FUN_006075-T1	6
FUN_000156-T1	6
FUN_005828-T1	6
FUN_005897-T1	6
FUN_012165-T1	6
FUN_001735-T1	6
FUN_017451-T1	6
FUN_017422-T1	6
FUN_017429-T1	6
FUN_017430-T1	6
FUN_017432-T1	6
FUN_017434-T1	6
FUN_016246-T1	6
FUN_005938-T1	6
FUN_005945-T1	6
FUN_005909-T1	6
FUN_005965-T1	6
FUN_013923-T1	6
FUN_017399-T1	6
FUN_017420-T1	6
FUN_013940-T1	6
FUN_017339-T1	6
FUN_002712-T1	6
FUN_012234-T1	6
FUN_012194-T1	6
FUN_005397-T1	6
FUN_005400-T1	6
FUN_005842-T1	6
FUN_005387-T1	6
FUN_005855-T1	6
FUN_017398-T1	6
FUN_021355-T1	6
FUN_005857-T1	6
FUN_021381-T1	6
FUN_005741-T1	6
FUN_005743-T1	6
FUN_021400-T1	6
FUN_021401-T1	6
FUN_014546-T1	6
FUN_014558-T1	6
FUN_014569-T1	6
FUN_018271-T1	6
FUN_001763-T1	6
FUN_002698-T1	6
FUN_005799-T1	6
FUN_005800-T1	6
FUN_005801-T1	6
FUN_005804-T1	6
FUN_002714-T1	6
FUN_016289-T1	6
FUN_021436-T1	6
FUN_013968-T1	6
FUN_005720-T1	6
FUN_005699-T1	6
FUN_012319-T1	6
FUN_003811-T1	6
FUN_000067-T1	6
FUN_000073-T1	6
FUN_021428-T1	6
FUN_016381-T1	6
FUN_021412-T1	6
FUN_017356-T1	6
FUN_003381-T1	6
FUN_003385-T1	6
FUN_013983-T1	6
FUN_013961-T1	6
FUN_005629-T1	6
FUN_017378-T1	6
FUN_017135-T1	6
FUN_017138-T1	6
FUN_001768-T1	6
FUN_016304-T1	6
FUN_016305-T1	6
FUN_002679-T1	6
FUN_002683-T1	6
FUN_005657-T1	6
FUN_005645-T1	6
FUN_005685-T1	6
FUN_005712-T1	6
FUN_021429-T1	6
FUN_021430-T1	6
FUN_021435-T1	6
FUN_001420-T1	6
FUN_016364-T1	6
FUN_000020-T1	6
FUN_021546-T1	6
FUN_021496-T1	6
FUN_014048-T1	6
FUN_003357-T1	6
FUN_005504-T1	6
FUN_005531-T1	6
FUN_005485-T1	6
FUN_005490-T1	6
FUN_005562-T1	6
FUN_005573-T1	6
FUN_005575-T1	6
FUN_005578-T1	6
FUN_005579-T1	6
FUN_004250-T1	6
FUN_010946-T1	6
FUN_014832-T1	6
FUN_016991-T1	6
FUN_019097-T1	6
FUN_018049-T1	6
FUN_010978-T1	6
FUN_010966-T1	6
FUN_016997-T1	6
FUN_011010-T1	6
FUN_019080-T1	6
FUN_002362-T1	6
FUN_017186-T1	6
FUN_019082-T1	6
FUN_019051-T1	6
FUN_001418-T1	6
FUN_000015-T1	5
FUN_021527-T1	5
FUN_016362-T1	5
FUN_002668-T1	5
FUN_005519-T1	5
FUN_005448-T1	5
FUN_021517-T1	5
FUN_005500-T1	5
FUN_000024-T1	5
FUN_005618-T1	5
FUN_021462-T1	5
FUN_021454-T1	5
FUN_005429-T1	5
FUN_014042-T1	5
FUN_017372-T1	5
FUN_017370-T1	5
FUN_017366-T1	5
FUN_005636-T1	5
FUN_005447-T1	5
FUN_016335-T1	5
FUN_005436-T1	5
FUN_005684-T1	5
FUN_005676-T1	5
FUN_021437-T1	5
FUN_005713-T1	5
FUN_003269-T1	5
FUN_012193-T1	5
FUN_003880-T1	5
FUN_017130-T1	5
FUN_017119-T1	5
FUN_017116-T1	5
FUN_018213-T1	5
FUN_018207-T1	5
FUN_018202-T1	5
FUN_001736-T1	5
FUN_012160-T1	5
FUN_012202-T1	5
FUN_012201-T1	5
FUN_012235-T1	5
FUN_003859-T1	5
FUN_018293-T1	5
FUN_012062-T1	5
FUN_012115-T1	5
FUN_012101-T1	5
FUN_018553-T1	5
FUN_018543-T1	5
FUN_017154-T1	5
FUN_012365-T1	5
FUN_012356-T1	5
FUN_012384-T1	5
FUN_012382-T1	5
FUN_018201-T1	5
FUN_012131-T1	5
FUN_003881-T1	5
FUN_012142-T1	5
FUN_012138-T1	5
FUN_018329-T1	5
FUN_011993-T1	5
FUN_001697-T1	5
FUN_001687-T1	5
FUN_018567-T1	5
FUN_012022-T1	5
FUN_018596-T1	5
FUN_018188-T1	5
FUN_012405-T1	5
FUN_014436-T1	5
FUN_017100-T1	5
FUN_003898-T1	5
FUN_003267-T1	5
FUN_014595-T1	5
FUN_017106-T1	5
FUN_012075-T1	5
FUN_012066-T1	5
FUN_011937-T1	5
FUN_011934-T1	5
FUN_014617-T1	5
FUN_011930-T1	5
FUN_011960-T1	5
FUN_011959-T1	5
FUN_018612-T1	5
FUN_001837-T1	5
FUN_012422-T1	5
FUN_003793-T1	5
FUN_001819-T1	5
FUN_011970-T1	5
FUN_002383-T1	5
FUN_012016-T1	5
FUN_012014-T1	5
FUN_012012-T1	5
FUN_014642-T1	5
FUN_011848-T1	5
FUN_011869-T1	5
FUN_003941-T1	5
FUN_003935-T1	5
FUN_012421-T1	5
FUN_012418-T1	5
FUN_012438-T1	5
FUN_012431-T1	5
FUN_012430-T1	5
FUN_001632-T1	5
FUN_014604-T1	5
FUN_017093-T1	5
FUN_017086-T1	5
FUN_011899-T1	5
FUN_001657-T1	5
FUN_011825-T1	5
FUN_011818-T1	5
FUN_011789-T1	5
FUN_011787-T1	5
FUN_011786-T1	5
FUN_011784-T1	5
FUN_017174-T1	5
FUN_017171-T1	5
FUN_017169-T1	5
FUN_017157-T1	5
FUN_018665-T1	5
FUN_018653-T1	5
FUN_011851-T1	5
FUN_011805-T1	5
FUN_017078-T1	5
FUN_017075-T1	5
FUN_018705-T1	5
FUN_003253-T1	5
FUN_003241-T1	5
FUN_014648-T1	5
FUN_003239-T1	5
FUN_012461-T1	5
FUN_011737-T1	5
FUN_011730-T1	5
FUN_011724-T1	5
FUN_011756-T1	5
FUN_001629-T1	5
FUN_001620-T1	5
FUN_001617-T1	5
FUN_011773-T1	5
FUN_018696-T1	5
FUN_018690-T1	5
FUN_011674-T1	5
FUN_011664-T1	5
FUN_011657-T1	5
FUN_017066-T1	5
FUN_017061-T1	5
FUN_001848-T1	5
FUN_018729-T1	5
FUN_011694-T1	5
FUN_001590-T1	5
FUN_011706-T1	5
FUN_011705-T1	5
FUN_011699-T1	5
FUN_018741-T1	5
FUN_003234-T1	5
FUN_018715-T1	5
FUN_018710-T1	5
FUN_014671-T1	5
FUN_014651-T1	5
FUN_011575-T1	5
FUN_011524-T1	5
FUN_001557-T1	5
FUN_014398-T1	5
FUN_018128-T1	5
FUN_018124-T1	5
FUN_011589-T1	5
FUN_011584-T1	5
FUN_011620-T1	5
FUN_011586-T1	5
FUN_017056-T1	5
FUN_011624-T1	5
FUN_011631-T1	5
FUN_001580-T1	5
FUN_011482-T1	5
FUN_011475-T1	5
FUN_001536-T1	5
FUN_014679-T1	5
FUN_014678-T1	5
FUN_001858-T1	5
FUN_014388-T1	5
FUN_014687-T1	5
FUN_014684-T1	5
FUN_011545-T1	5
FUN_011543-T1	5
FUN_011529-T1	5
FUN_018803-T1	5
FUN_011547-T1	5
FUN_011546-T1	5
FUN_014675-T1	5
FUN_011460-T1	5
FUN_018869-T1	5
FUN_018860-T1	5
FUN_018855-T1	5
FUN_011446-T1	5
FUN_011412-T1	5
FUN_012559-T1	5
FUN_012542-T1	5
FUN_001868-T1	5
FUN_014705-T1	5
FUN_004129-T1	5
FUN_004125-T1	5
FUN_011472-T1	5
FUN_011464-T1	5
FUN_011462-T1	5
FUN_011495-T1	5
FUN_018912-T1	5
FUN_011353-T1	5
FUN_011349-T1	5
FUN_004159-T1	5
FUN_003769-T1	5
FUN_001527-T1	5
FUN_001519-T1	5
FUN_011369-T1	5
FUN_011387-T1	5
FUN_011341-T1	5
FUN_018877-T1	5
FUN_018875-T1	5
FUN_011418-T1	5
FUN_017037-T1	5
FUN_011399-T1	5
FUN_011420-T1	5
FUN_017006-T1	5
FUN_011258-T1	5
FUN_011249-T1	5
FUN_011241-T1	5
FUN_018957-T1	5
FUN_012564-T1	5
FUN_012587-T1	5
FUN_018946-T1	5
FUN_018941-T1	5
FUN_014732-T1	5
FUN_002416-T1	5
FUN_011265-T1	5
FUN_011284-T1	5
FUN_001504-T1	5
FUN_011309-T1	5
FUN_011334-T1	5
FUN_004235-T1	5
FUN_011118-T1	5
FUN_011115-T1	5
FUN_011105-T1	5
FUN_011085-T1	5
FUN_019033-T1	5
FUN_012613-T1	5
FUN_003735-T1	5
FUN_003760-T1	5
FUN_003188-T1	5
FUN_011148-T1	5
FUN_004194-T1	5
FUN_018987-T1	5
FUN_018986-T1	5
FUN_018953-T1	5
FUN_011200-T1	5
FUN_003170-T1	5
FUN_011102-T1	5
FUN_011095-T1	5
FUN_011094-T1	5
FUN_011091-T1	5
FUN_011087-T1	5
FUN_002360-T1	5
FUN_002358-T1	5
FUN_003729-T1	5
FUN_012611-T1	5
FUN_012622-T1	5
FUN_019016-T1	5
FUN_004215-T1	5
FUN_011079-T1	5
FUN_011068-T1	5
FUN_011103-T1	5
FUN_010924-T1	5
FUN_002425-T1	5
FUN_019089-T1	5
FUN_017185-T1	5
FUN_017180-T1	5
FUN_002368-T1	5
FUN_019074-T1	5
FUN_011008-T1	5
FUN_011005-T1	5
FUN_002432-T1	5
FUN_010996-T1	5
FUN_001413-T1	5
FUN_011032-T1	5
FUN_019086-T1	5
FUN_011017-T1	5
FUN_011046-T1	5
FUN_016983-T1	5
FUN_016980-T1	5
FUN_016976-T1	5
FUN_010916-T1	5
FUN_010913-T1	5
FUN_010911-T1	5
FUN_010862-T1	5
FUN_010898-T1	5
FUN_010893-T1	5
FUN_019130-T1	5
FUN_019109-T1	5
FUN_010939-T1	5
FUN_019088-T1	5
FUN_010929-T1	5
FUN_001402-T1	5
FUN_010968-T1	5
FUN_014850-T1	5
FUN_010823-T1	5
FUN_010851-T1	5
FUN_004255-T1	5
FUN_001379-T1	5
FUN_001371-T1	5
FUN_014364-T1	5
FUN_012674-T1	5
FUN_012666-T1	5
FUN_012688-T1	5
FUN_019145-T1	5
FUN_010873-T1	5
FUN_010827-T1	5
FUN_010880-T1	5
FUN_014816-T1	5
FUN_016990-T1	5
FUN_019190-T1	5
FUN_019177-T1	5
FUN_010799-T1	5
FUN_010750-T1	5
FUN_018006-T1	5
FUN_018004-T1	5
FUN_003298-T1	5
FUN_003291-T1	5
FUN_014372-T1	5
FUN_014370-T1	5
FUN_003147-T1	5
FUN_003139-T1	5
FUN_010796-T1	5
FUN_010807-T1	5
FUN_001367-T1	5
FUN_019166-T1	5
FUN_010740-T1	5
FUN_010739-T1	5
FUN_010728-T1	5
FUN_010726-T1	5
FUN_012734-T1	5
FUN_012726-T1	5
FUN_018003-T1	5
FUN_018002-T1	5
FUN_018028-T1	5
FUN_018026-T1	5
FUN_018010-T1	5
FUN_010772-T1	5
FUN_004272-T1	5
FUN_019209-T1	5
FUN_019218-T1	5
FUN_001349-T1	5
FUN_010635-T1	5
FUN_001340-T1	5
FUN_010711-T1	5
FUN_010710-T1	5
FUN_001935-T1	5
FUN_017999-T1	5
FUN_012713-T1	5
FUN_010703-T1	5
FUN_010700-T1	5
FUN_004309-T1	5
FUN_010725-T1	5
FUN_016961-T1	5
FUN_016960-T1	5
FUN_001348-T1	5
FUN_010751-T1	5
FUN_004308-T1	5
FUN_010566-T1	5
FUN_004336-T1	5
FUN_010611-T1	5
FUN_010595-T1	5
FUN_010593-T1	5
FUN_017970-T1	5
FUN_001321-T1	5
FUN_010630-T1	5
FUN_004322-T1	5
FUN_004319-T1	5
FUN_010621-T1	5
FUN_010641-T1	5
FUN_019236-T1	5
FUN_010693-T1	5
FUN_010676-T1	5
FUN_010673-T1	5
FUN_010459-T1	5
FUN_004362-T1	5
FUN_010517-T1	5
FUN_010507-T1	5
FUN_012779-T1	5
FUN_012772-T1	5
FUN_012771-T1	5
FUN_012760-T1	5
FUN_012790-T1	5
FUN_015010-T1	5
FUN_016928-T1	5
FUN_016924-T1	5
FUN_016903-T1	5
FUN_019309-T1	5
FUN_010542-T1	5
FUN_010574-T1	5
FUN_010403-T1	5
FUN_016901-T1	5
FUN_010410-T1	5
FUN_010427-T1	5
FUN_001959-T1	5
FUN_017945-T1	5
FUN_014337-T1	5
FUN_014350-T1	5
FUN_015051-T1	5
FUN_010421-T1	5
FUN_010466-T1	5
FUN_010461-T1	5
FUN_010486-T1	5
FUN_010476-T1	5
FUN_001286-T1	5
FUN_010492-T1	5
FUN_019419-T1	5
FUN_001236-T1	5
FUN_004413-T1	5
FUN_012804-T1	5
FUN_012802-T1	5
FUN_017967-T1	5
FUN_017958-T1	5
FUN_010343-T1	5
FUN_010342-T1	5
FUN_010331-T1	5
FUN_010325-T1	5
FUN_010350-T1	5
FUN_019399-T1	5
FUN_019398-T1	5
FUN_019385-T1	5
FUN_010364-T1	5
FUN_010237-T1	5
FUN_010272-T1	5
FUN_019454-T1	5
FUN_010290-T1	5
FUN_001986-T1	5
FUN_001976-T1	5
FUN_017941-T1	5
FUN_012813-T1	5
FUN_015206-T1	5
FUN_015200-T1	5
FUN_019433-T1	5
FUN_019427-T1	5
FUN_019426-T1	5
FUN_004403-T1	5
FUN_010309-T1	5
FUN_010303-T1	5
FUN_010228-T1	5
FUN_010218-T1	5
FUN_015191-T1	5
FUN_015224-T1	5
FUN_015217-T1	5
FUN_003686-T1	5
FUN_012970-T1	5
FUN_012960-T1	5
FUN_017932-T1	5
FUN_019467-T1	5
